Ratio,#ofOperations,ReachedMaxOperations
15.59999999999996,10,0
15.69999999999996,10,0
15.79999999999996,10,0
15.89999999999996,10,0
15.99999999999996,10,0
16.09999999999996,10,0
16.19999999999996,10,0
16.29999999999996,10,0
16.399999999999963,10,0
16.499999999999964,10,0
16.599999999999966,10,0
16.699999999999967,10,0
16.79999999999997,10,0
16.89999999999997,10,0
16.99999999999997,10,0
17.099999999999973,10,0
17.199999999999974,10,0
17.299999999999976,10,0
17.399999999999977,10,0
17.49999999999998,10,0
17.59999999999998,10,0
17.69999999999998,10,0
17.799999999999983,10,0
17.899999999999984,10,0
17.999999999999986,10,0
18.099999999999987,10,0
18.19999999999999,10,0
18.29999999999999,10,0
18.39999999999999,10,0
18.499999999999993,10,0
18.599999999999994,10,0
18.699999999999996,10,0
18.799999999999997,10,0
18.9,10,0
19.0,10,0
19.1,10,0
19.200000000000003,10,0
19.300000000000004,10,0
19.400000000000006,10,0
19.500000000000007,10,0
19.60000000000001,10,0
19.70000000000001,10,0
19.80000000000001,10,0
19.900000000000013,10,0
20.000000000000014,10,0
20.100000000000016,10,0
20.200000000000017,10,0
20.30000000000002,10,0
20.40000000000002,10,0
20.50000000000002,10,0
20.600000000000023,10,0
20.700000000000024,10,0
20.800000000000026,10,0
20.900000000000027,10,0
21.00000000000003,10,0
21.10000000000003,10,0
21.20000000000003,10,0
21.300000000000033,10,0
21.400000000000034,10,0
21.500000000000036,10,0
21.600000000000037,10,0
21.70000000000004,10,0
21.80000000000004,10,0
21.90000000000004,10,0
22.000000000000043,10,0
22.100000000000044,10,0
22.200000000000045,10,0
22.300000000000047,10,0
22.40000000000005,10,0
22.50000000000005,10,0
22.60000000000005,10,0
22.700000000000053,10,0
22.800000000000054,10,0
22.900000000000055,10,0
23.000000000000057,10,0
23.10000000000006,10,0
23.20000000000006,10,0
23.30000000000006,10,0
23.400000000000063,10,0
23.500000000000064,10,0
23.600000000000065,10,0
23.700000000000067,10,0
23.800000000000068,10,0
23.90000000000007,10,0
24.00000000000007,10,0
24.100000000000072,10,0
24.200000000000074,10,0
24.300000000000075,10,0
24.400000000000077,10,0
24.500000000000078,10,0
24.60000000000008,10,0
24.70000000000008,10,0
24.800000000000082,10,0
24.900000000000084,10,0
25.000000000000085,10,0
25.100000000000087,10,0
25.200000000000088,10,0
25.30000000000009,10,0
25.40000000000009,10,0
25.500000000000092,10,0
25.600000000000094,10,0
25.700000000000095,10,0
25.800000000000097,10,0
25.900000000000098,10,0
26.0000000000001,10,0
26.1000000000001,10,0
26.200000000000102,10,0
26.300000000000104,10,0
26.400000000000105,10,0
26.500000000000107,10,0
26.600000000000108,10,0
26.70000000000011,10,0
26.80000000000011,10,0
26.900000000000112,10,0
27.000000000000114,10,0
27.100000000000115,10,0
27.200000000000117,10,0
27.300000000000118,10,0
27.40000000000012,10,0
27.50000000000012,10,0
27.600000000000122,10,0
27.700000000000124,10,0
27.800000000000125,10,0
27.900000000000126,10,0
28.000000000000128,10,0
28.10000000000013,10,0
28.20000000000013,10,0
28.300000000000132,10,0
28.400000000000134,10,0
28.500000000000135,10,0
28.600000000000136,10,0
28.700000000000138,10,0
28.80000000000014,10,0
28.90000000000014,10,0
29.000000000000142,10,0
29.100000000000144,10,0
29.200000000000145,10,0
29.300000000000146,10,0
29.400000000000148,10,0
29.50000000000015,10,0
29.60000000000015,10,0
29.700000000000152,10,0
29.800000000000153,10,0
29.900000000000155,10,0
30.000000000000156,10,0
30.100000000000158,10,0
30.20000000000016,10,0
30.30000000000016,10,0
30.400000000000162,10,0
30.500000000000163,10,0
30.600000000000165,10,0
30.700000000000166,10,0
30.800000000000168,10,0
30.90000000000017,10,0
31.00000000000017,10,0
31.100000000000172,10,0
31.200000000000173,10,0
31.300000000000175,10,0
31.400000000000176,10,0
31.500000000000178,10,0
31.60000000000018,10,0
31.70000000000018,10,0
31.800000000000182,10,0
31.900000000000183,10,0
32.000000000000185,10,0
32.100000000000186,10,0
32.20000000000019,10,0
32.30000000000019,10,0
32.40000000000019,10,0
32.50000000000019,10,0
32.60000000000019,10,0
32.700000000000195,10,0
32.800000000000196,10,0
32.9000000000002,10,0
33.0000000000002,10,0
33.1000000000002,10,0
33.2000000000002,10,0
33.3000000000002,10,0
33.400000000000205,10,0
33.500000000000206,10,0
33.60000000000021,10,0
33.70000000000021,10,0
33.80000000000021,10,0
33.90000000000021,10,0
34.00000000000021,10,0
34.100000000000215,10,0
34.200000000000216,10,0
34.30000000000022,10,0
34.40000000000022,10,0
34.50000000000022,10,0
34.60000000000022,10,0
34.70000000000022,10,0
34.800000000000225,10,0
34.900000000000226,10,0
35.00000000000023,10,0
35.10000000000023,10,0
35.20000000000023,10,0
35.30000000000023,10,0
35.40000000000023,10,0
35.500000000000234,10,0
35.600000000000236,10,0
35.70000000000024,10,0
35.80000000000024,10,0
35.90000000000024,10,0
36.00000000000024,10,0
36.10000000000024,10,0
36.200000000000244,10,0
36.300000000000246,10,0
36.40000000000025,10,0
36.50000000000025,10,0
36.60000000000025,10,0
36.70000000000025,10,0
36.80000000000025,10,0
36.900000000000254,10,0
37.000000000000256,10,0
37.10000000000026,10,0
37.20000000000026,10,0
37.30000000000026,10,0
37.40000000000026,10,0
37.50000000000026,10,0
37.600000000000264,10,0
37.700000000000266,10,0
37.80000000000027,10,0
37.90000000000027,10,0
38.00000000000027,10,0
38.10000000000027,10,0
38.20000000000027,10,0
38.300000000000274,10,0
38.400000000000276,10,0
38.50000000000028,10,0
38.60000000000028,10,0
38.70000000000028,10,0
38.80000000000028,10,0
38.90000000000028,10,0
39.000000000000284,10,0
39.100000000000286,10,0
39.20000000000029,10,0
39.30000000000029,10,0
39.40000000000029,10,0
39.50000000000029,10,0
39.60000000000029,10,0
39.700000000000294,10,0
39.800000000000296,10,0
39.9000000000003,10,0
40.0000000000003,10,0
40.1000000000003,10,0
40.2000000000003,10,0
40.3000000000003,10,0
40.400000000000304,10,0
40.500000000000306,10,0
40.60000000000031,10,0
40.70000000000031,10,0
40.80000000000031,10,0
40.90000000000031,10,0
41.00000000000031,10,0
41.100000000000314,10,0
41.200000000000315,10,0
41.30000000000032,10,0
41.40000000000032,10,0
41.50000000000032,10,0
41.60000000000032,10,0
41.70000000000032,10,0
41.800000000000324,10,0
41.900000000000325,10,0
42.00000000000033,10,0
42.10000000000033,10,0
42.20000000000033,10,0
42.30000000000033,10,0
42.40000000000033,10,0
42.500000000000334,10,0
42.600000000000335,10,0
42.70000000000034,10,0
42.80000000000034,10,0
42.90000000000034,10,0
43.00000000000034,10,0
43.10000000000034,10,0
43.200000000000344,10,0
43.300000000000345,10,0
43.40000000000035,10,0
43.50000000000035,10,0
43.60000000000035,10,0
43.70000000000035,10,0
43.80000000000035,10,0
43.900000000000354,10,0
44.000000000000355,10,0
44.10000000000036,10,0
44.20000000000036,10,0
44.30000000000036,10,0
44.40000000000036,10,0
44.50000000000036,10,0
44.600000000000364,10,0
44.700000000000365,10,0
44.80000000000037,10,0
44.90000000000037,10,0
45.00000000000037,10,0
45.10000000000037,10,0
45.20000000000037,10,0
45.300000000000374,10,0
45.400000000000375,10,0
45.50000000000038,10,0
45.60000000000038,10,0
45.70000000000038,10,0
45.80000000000038,10,0
45.90000000000038,10,0
46.000000000000384,10,0
46.100000000000385,10,0
46.20000000000039,10,0
46.30000000000039,10,0
46.40000000000039,10,0
46.50000000000039,10,0
46.60000000000039,10,0
46.700000000000394,10,0
46.800000000000395,10,0
46.9000000000004,10,0
47.0000000000004,10,0
47.1000000000004,10,0
47.2000000000004,10,0
47.3000000000004,10,0
47.400000000000404,10,0
47.500000000000405,10,0
47.600000000000406,10,0
47.70000000000041,10,0
47.80000000000041,10,0
47.90000000000041,10,0
48.00000000000041,10,0
48.10000000000041,10,0
48.200000000000415,10,0
48.300000000000416,10,0
48.40000000000042,10,0
48.50000000000042,10,0
48.60000000000042,10,0
48.70000000000042,10,0
48.80000000000042,10,0
48.900000000000425,10,0
49.000000000000426,10,0
49.10000000000043,10,0
49.20000000000043,10,0
49.30000000000043,10,0
49.40000000000043,10,0
49.50000000000043,10,0
49.600000000000435,10,0
49.700000000000436,10,0
49.80000000000044,10,0
49.90000000000044,10,0
50.00000000000044,10,0
50.10000000000044,10,0
50.20000000000044,10,0
50.300000000000445,10,0
50.400000000000446,10,0
50.50000000000045,10,0
50.60000000000045,10,0
50.70000000000045,10,0
50.80000000000045,10,0
50.90000000000045,10,0
51.000000000000455,10,0
51.100000000000456,10,0
51.20000000000046,10,0
51.30000000000046,10,0
51.40000000000046,10,0
51.50000000000046,10,0
51.60000000000046,10,0
51.700000000000465,10,0
51.800000000000466,10,0
51.90000000000047,10,0
52.00000000000047,10,0
52.10000000000047,10,0
52.20000000000047,10,0
52.30000000000047,10,0
52.400000000000475,10,0
52.500000000000476,10,0
52.60000000000048,10,0
52.70000000000048,10,0
52.80000000000048,10,0
52.90000000000048,10,0
53.00000000000048,10,0
53.100000000000485,10,0
53.200000000000486,10,0
53.30000000000049,10,0
53.40000000000049,10,0
53.50000000000049,10,0
53.60000000000049,10,0
53.70000000000049,10,0
53.800000000000495,10,0
53.900000000000496,10,0
54.0000000000005,10,0
54.1000000000005,10,0
54.2000000000005,10,0
54.3000000000005,10,0
54.4000000000005,10,0
54.500000000000504,10,0
54.600000000000506,10,0
54.70000000000051,10,0
54.80000000000051,10,0
54.90000000000051,10,0
55.00000000000051,10,0
55.10000000000051,10,0
55.200000000000514,10,0
55.300000000000516,10,0
55.40000000000052,10,0
55.50000000000052,10,0
55.60000000000052,10,0
55.70000000000052,10,0
55.80000000000052,10,0
55.900000000000524,10,0
56.000000000000526,10,0
56.10000000000053,10,0
56.20000000000053,10,0
56.30000000000053,10,0
56.40000000000053,10,0
56.50000000000053,10,0
56.600000000000534,10,0
56.700000000000536,10,0
56.80000000000054,10,0
56.90000000000054,10,0
57.00000000000054,10,0
57.10000000000054,10,0
57.20000000000054,10,0
57.300000000000544,10,0
57.400000000000546,10,0
57.50000000000055,10,0
57.60000000000055,10,0
57.70000000000055,10,0
57.80000000000055,10,0
57.90000000000055,10,0
58.000000000000554,10,0
58.100000000000556,10,0
58.20000000000056,10,0
58.30000000000056,10,0
58.40000000000056,10,0
58.50000000000056,10,0
58.60000000000056,10,0
58.700000000000564,10,0
58.800000000000566,10,0
58.90000000000057,10,0
59.00000000000057,10,0
59.10000000000057,10,0
59.20000000000057,10,0
59.30000000000057,10,0
59.400000000000574,10,0
59.500000000000576,10,0
59.60000000000058,10,0
59.70000000000058,10,0
59.80000000000058,10,0
59.90000000000058,10,0
60.00000000000058,10,0
60.100000000000584,10,0
60.200000000000585,10,0
60.30000000000059,10,0
60.40000000000059,10,0
60.50000000000059,10,0
60.60000000000059,10,0
60.70000000000059,10,0
60.800000000000594,10,0
60.900000000000595,10,0
61.0000000000006,10,0
61.1000000000006,10,0
61.2000000000006,10,0
61.3000000000006,10,0
61.4000000000006,10,0
61.500000000000604,10,0
61.600000000000605,10,0
61.70000000000061,10,0
61.80000000000061,10,0
61.90000000000061,10,0
62.00000000000061,10,0
62.10000000000061,10,0
62.200000000000614,10,0
62.300000000000615,10,0
62.40000000000062,10,0
62.50000000000062,10,0
62.60000000000062,10,0
62.70000000000062,10,0
62.80000000000062,10,0
62.900000000000624,10,0
63.000000000000625,10,0
63.10000000000063,10,0
63.20000000000063,10,0
63.30000000000063,10,0
63.40000000000063,10,0
63.50000000000063,10,0
63.600000000000634,10,0
63.700000000000635,10,0
63.80000000000064,10,0
63.90000000000064,10,0
64.00000000000064,10,0
64.10000000000063,10,0
64.20000000000063,10,0
64.30000000000062,10,0
64.40000000000062,10,0
64.50000000000061,10,0
64.6000000000006,10,0
64.7000000000006,10,0
64.8000000000006,10,0
64.90000000000059,10,0
65.00000000000058,10,0
65.10000000000058,10,0
65.20000000000057,10,0
65.30000000000057,10,0
65.40000000000056,10,0
65.50000000000055,10,0
65.60000000000055,10,0
65.70000000000054,10,0
65.80000000000054,10,0
65.90000000000053,10,0
66.00000000000053,10,0
66.10000000000052,10,0
66.20000000000051,10,0
66.30000000000051,10,0
66.4000000000005,10,0
66.5000000000005,10,0
66.60000000000049,10,0
66.70000000000049,10,0
66.80000000000048,10,0
66.90000000000047,10,0
67.00000000000047,10,0
67.10000000000046,10,0
67.20000000000046,10,0
67.30000000000045,10,0
67.40000000000045,10,0
67.50000000000044,10,0
67.60000000000043,10,0
67.70000000000043,10,0
67.80000000000042,10,0
67.90000000000042,10,0
68.00000000000041,10,0
68.1000000000004,10,0
68.2000000000004,10,0
68.3000000000004,10,0
68.40000000000039,10,0
68.50000000000038,10,0
68.60000000000038,10,0
68.70000000000037,10,0
68.80000000000037,10,0
68.90000000000036,10,0
69.00000000000036,10,0
69.10000000000035,10,0
69.20000000000034,10,0
69.30000000000034,10,0
69.40000000000033,10,0
69.50000000000033,10,0
69.60000000000032,10,0
69.70000000000032,10,0
69.80000000000031,10,0
69.9000000000003,10,0
70.0000000000003,10,0
70.10000000000029,10,0
70.20000000000029,10,0
70.30000000000028,10,0
70.40000000000028,10,0
70.50000000000027,10,0
70.60000000000026,10,0
70.70000000000026,10,0
70.80000000000025,10,0
70.90000000000025,10,0
71.00000000000024,10,0
71.10000000000024,10,0
71.20000000000023,10,0
71.30000000000022,10,0
71.40000000000022,10,0
71.50000000000021,10,0
71.60000000000021,10,0
71.7000000000002,10,0
71.8000000000002,10,0
71.90000000000019,10,0
72.00000000000018,10,0
72.10000000000018,10,0
72.20000000000017,10,0
72.30000000000017,10,0
72.40000000000016,10,0
72.50000000000016,10,0
72.60000000000015,10,0
72.70000000000014,10,0
72.80000000000014,10,0
72.90000000000013,10,0
73.00000000000013,10,0
73.10000000000012,10,0
73.20000000000012,10,0
73.30000000000011,10,0
73.4000000000001,10,0
73.5000000000001,10,0
73.6000000000001,10,0
73.70000000000009,10,0
73.80000000000008,10,0
73.90000000000008,10,0
74.00000000000007,10,0
74.10000000000007,10,0
74.20000000000006,10,0
74.30000000000005,10,0
74.40000000000005,10,0
74.50000000000004,10,0
74.60000000000004,10,0
74.70000000000003,10,0
74.80000000000003,10,0
74.90000000000002,10,0
75.00000000000001,10,0
75.10000000000001,10,0
75.2,10,0
75.3,10,0
75.39999999999999,10,0
75.49999999999999,10,0
75.59999999999998,10,0
75.69999999999997,10,0
75.79999999999997,10,0
75.89999999999996,10,0
75.99999999999996,10,0
76.09999999999995,10,0
76.19999999999995,10,0
76.29999999999994,10,0
76.39999999999993,10,0
76.49999999999993,10,0
76.59999999999992,10,0
76.69999999999992,10,0
76.79999999999991,10,0
76.8999999999999,10,0
76.9999999999999,10,0
77.0999999999999,10,0
77.19999999999989,10,0
77.29999999999988,10,0
77.39999999999988,10,0
77.49999999999987,10,0
77.59999999999987,10,0
77.69999999999986,10,0
77.79999999999986,10,0
77.89999999999985,10,0
77.99999999999984,10,0
78.09999999999984,10,0
78.19999999999983,10,0
78.29999999999983,10,0
78.39999999999982,10,0
78.49999999999982,10,0
78.59999999999981,10,0
78.6999999999998,10,0
78.7999999999998,10,0
78.89999999999979,10,0
78.99999999999979,10,0
79.09999999999978,10,0
79.19999999999978,10,0
79.29999999999977,10,0
79.39999999999976,10,0
79.49999999999976,10,0
79.59999999999975,10,0
79.69999999999975,10,0
79.79999999999974,10,0
79.89999999999974,10,0
79.99999999999973,10,0
80.09999999999972,10,0
80.19999999999972,10,0
80.29999999999971,10,0
80.39999999999971,10,0
80.4999999999997,10,0
80.5999999999997,10,0
80.69999999999969,10,0
80.79999999999968,10,0
80.89999999999968,10,0
80.99999999999967,10,0
81.09999999999967,10,0
81.19999999999966,10,0
81.29999999999966,10,0
81.39999999999965,10,0
81.49999999999964,10,0
81.59999999999964,10,0
81.69999999999963,10,0
81.79999999999963,10,0
81.89999999999962,10,0
81.99999999999962,10,0
82.09999999999961,10,0
82.1999999999996,10,0
82.2999999999996,10,0
82.3999999999996,10,0
82.49999999999959,10,0
82.59999999999958,10,0
82.69999999999958,10,0
82.79999999999957,10,0
82.89999999999957,10,0
82.99999999999956,10,0
83.09999999999955,10,0
83.19999999999955,10,0
83.29999999999954,10,0
83.39999999999954,10,0
83.49999999999953,10,0
83.59999999999953,10,0
83.69999999999952,10,0
83.79999999999951,10,0
83.89999999999951,10,0
83.9999999999995,10,0
84.0999999999995,10,0
84.19999999999949,10,0
84.29999999999949,10,0
84.39999999999948,10,0
84.49999999999947,10,0
84.59999999999947,10,0
84.69999999999946,10,0
84.79999999999946,10,0
84.89999999999945,10,0
84.99999999999945,10,0
85.09999999999944,10,0
85.19999999999943,10,0
85.29999999999943,10,0
85.39999999999942,10,0
85.49999999999942,10,0
85.59999999999941,10,0
85.6999999999994,10,0
85.7999999999994,10,0
85.8999999999994,10,0
85.99999999999939,10,0
86.09999999999938,10,0
86.19999999999938,10,0
86.29999999999937,10,0
86.39999999999937,10,0
86.49999999999936,10,0
86.59999999999935,10,0
86.69999999999935,10,0
86.79999999999934,10,0
86.89999999999934,10,0
86.99999999999933,10,0
87.09999999999933,10,0
87.19999999999932,10,0
87.29999999999932,10,0
87.39999999999931,10,0
87.4999999999993,10,0
87.5999999999993,10,0
87.69999999999929,10,0
87.79999999999929,10,0
87.89999999999928,10,0
87.99999999999928,10,0
88.09999999999927,10,0
88.19999999999926,10,0
88.29999999999926,10,0
88.39999999999925,10,0
88.49999999999925,10,0
88.59999999999924,10,0
88.69999999999924,10,0
88.79999999999923,10,0
88.89999999999922,10,0
88.99999999999922,10,0
89.09999999999921,10,0
89.1999999999992,10,0
89.2999999999992,10,0
89.3999999999992,10,0
89.49999999999919,10,0
89.59999999999918,10,0
89.69999999999918,10,0
89.79999999999917,10,0
89.89999999999917,10,0
89.99999999999916,10,0
90.09999999999916,10,0
90.19999999999915,10,0
90.29999999999914,10,0
90.39999999999914,10,0
90.49999999999913,10,0
90.59999999999913,10,0
90.69999999999912,10,0
90.79999999999912,10,0
90.89999999999911,10,0
90.9999999999991,10,0
91.0999999999991,10,0
91.1999999999991,10,0
91.29999999999909,10,0
91.39999999999908,10,0
91.49999999999908,10,0
91.59999999999907,10,0
91.69999999999906,10,0
91.79999999999906,10,0
91.89999999999905,10,0
91.99999999999905,10,0
92.09999999999904,10,0
92.19999999999904,10,0
92.29999999999903,10,0
92.39999999999903,10,0
92.49999999999902,10,0
92.59999999999901,10,0
92.69999999999901,10,0
92.799999999999,10,0
92.899999999999,10,0
92.99999999999899,10,0
93.09999999999899,10,0
93.19999999999898,10,0
93.29999999999897,10,0
93.39999999999897,10,0
93.49999999999896,10,0
93.59999999999896,10,0
93.69999999999895,10,0
93.79999999999895,10,0
93.89999999999894,10,0
93.99999999999893,10,0
94.09999999999893,10,0
94.19999999999892,10,0
94.29999999999892,10,0
94.39999999999891,10,0
94.4999999999989,10,0
94.5999999999989,10,0
94.6999999999989,10,0
94.79999999999889,10,0
94.89999999999888,10,0
94.99999999999888,10,0
95.09999999999887,10,0
95.19999999999887,10,0
95.29999999999886,10,0
95.39999999999885,10,0
95.49999999999885,10,0
95.59999999999884,10,0
95.69999999999884,10,0
95.79999999999883,10,0
95.89999999999883,10,0
95.99999999999882,10,0
96.09999999999881,10,0
96.19999999999881,10,0
96.2999999999988,10,0
96.3999999999988,10,0
96.49999999999879,10,0
96.59999999999879,10,0
96.69999999999878,10,0
96.79999999999878,10,0
96.89999999999877,10,0
96.99999999999876,10,0
97.09999999999876,10,0
97.19999999999875,10,0
97.29999999999875,10,0
97.39999999999874,10,0
97.49999999999874,10,0
97.59999999999873,10,0
97.69999999999872,10,0
97.79999999999872,10,0
97.89999999999871,10,0
97.9999999999987,10,0
98.0999999999987,10,0
98.1999999999987,10,0
98.29999999999869,10,0
98.39999999999868,10,0
98.49999999999868,10,0
98.59999999999867,10,0
98.69999999999867,10,0
98.79999999999866,10,0
98.89999999999866,10,0
98.99999999999865,10,0
99.09999999999864,10,0
99.19999999999864,10,0
99.29999999999863,10,0
99.39999999999863,10,0
99.49999999999862,10,0
99.59999999999862,10,0
99.69999999999861,10,0
99.7999999999986,10,0
99.8999999999986,10,0
99.9999999999986,10,0
